ID,ShowID,Highlight,Role1,RoleMotion1,RoleScale1,RoleColor1,RoleEffects1,Role2,RoleMotion2,RoleScale2,RoleColor2,RoleEffects2,Role3,RoleMotion3,RoleScale3,RoleColor3,RoleEffects3,Sound,Music,DialogImagePerfab,ShowType,Speaker,Dialog,CantSkip,DialogType
P016_2_34,,,,,,,,,,,#8e8e8eFF,,,,,#FFFFFFFF,,,,,,T_Dialog_Speaker_P001_1_5,T_Dialog_Dialog_P016_2_34,,
P016_2_35,,,,,,,,P006_000_Hate,,,#FFFFFFFF,,,,,#8e8e8eFF,,player/Player/R18_P06_01/P006_general_07,,,,T_Dialog_Speaker_P001_1_2,T_Dialog_Dialog_P016_2_35,,
P016_2_36,,,P016_000_Lovely,,,#FFFFFFFF,,no,,,#8e8e8eFF,,no,,,,,player/Player/R18_P16_01/P016_general_04,,Icon/Images01_BG/BG_Black,,T_Dialog_Speaker_P009_N_3_2,T_Dialog_Dialog_P016_2_36,,
P016_3_01,P016_3,,P006_000,,,#FFFFFFFF,,,,,,,,,,,,player/Player/R18_P06_01/P006_general_05,BGM01,Icon/Images01_BG/S001,,T_Dialog_Speaker_P001_1_2,T_Dialog_Dialog_P016_3_01,,
P016_3_02,,,P006_000_Hate,,,,,,,,,,,,,,,,,,,T_Dialog_Speaker_P001_1_2,T_Dialog_Dialog_P016_3_02,,
P016_3_03,,,,,,,,,,,,,,,,,,player/Player/R18_P06_01/P006_Hit_03,,,,T_Dialog_Speaker_P001_1_2,T_Dialog_Dialog_P016_3_03,,
P016_3_04,,,,,,#8e8e8eFF,,,,,,,,,,,,player/Player/R18_P16_01/hit_SwordTwo,,,,,T_Dialog_Dialog_P016_3_04,,
P016_3_05,,,P006_000_Surprise,,,#FFFFFFFF,,,,,,,,,,,,player/Player/R18_P06_01/P006_Hit_02,,,,T_Dialog_Speaker_P001_1_2,T_Dialog_Dialog_P016_3_05,,
P016_3_06,,,,,,#8e8e8eFF,,P016_000_Nervous,sright-normal,,#FFFFFFFF,,,,,,,player/Player/R18_P16_01/P016_general_09,,,,T_Dialog_Speaker_P009_N_3_2,T_Dialog_Dialog_P016_3_06,,
P016_3_07,,,P006_000_Hate,,,#FFFFFFFF,,,,,#8e8e8eFF,,,,,,,player/Player/R18_P06_01/P006_general_07,,,,T_Dialog_Speaker_P001_1_2,T_Dialog_Dialog_P016_3_07,,
P016_3_08,,,,,,#8e8e8eFF,,P016_000_Surprise,,,#FFFFFFFF,,,,,,,player/Player/R18_P16_01/P016_general_08,,,,T_Dialog_Speaker_P009_N_3_2,T_Dialog_Dialog_P016_3_08,,
P016_3_09,,,P006_000_Surprise,,,#FFFFFFFF,,,,,#8e8e8eFF,,,,,,,player/Player/R18_P06_01/P006_general_06,,,,T_Dialog_Speaker_P001_1_2,T_Dialog_Dialog_P016_3_09,,
P016_3_10,,,,,,#8e8e8eFF,,P016_000_Laugh,,,#FFFFFFFF,,,,,,,player/Player/R18_P16_01/P016_general_04,,,,T_Dialog_Speaker_P009_N_3_2,T_Dialog_Dialog_P016_3_10,,
P016_3_11,,,,,,,,,,,,,,,,,,,,,,T_Dialog_Speaker_P009_N_3_2,T_Dialog_Dialog_P016_3_11,,
P016_3_12,,,P006_000_Hate,,,#FFFFFFFF,,,,,#8e8e8eFF,,,,,,,player/Player/R18_P06_01/P006_general_01,,,,T_Dialog_Speaker_P001_1_2,T_Dialog_Dialog_P016_3_12,,
P016_3_13,,,,,,#8e8e8eFF,,P016_000_Happy,,,#FFFFFFFF,,,,,,,player/Player/R18_P16_01/P016_general_04,,,,T_Dialog_Speaker_P009_N_3_2,T_Dialog_Dialog_P001_4_20,,
P016_3_14,,,,,,#FFFFFFFF,,,,,#8e8e8eFF,,,,,,,player/Player/R18_P06_01/P006_Live_01,,,,T_Dialog_Speaker_P001_1_2,T_Dialog_Dialog_P016_3_14,,
P016_3_15,,,,,,#8e8e8eFF,,P016_000_Surprise,shake,,#FFFFFFFF,,,,,,,player/Player/R18_P16_01/P016_general_09,,,,T_Dialog_Speaker_P009_N_3_2,T_Dialog_Dialog_P016_3_15,,
P016_3_16,,,,,,#FFFFFFFF,,,,,#8e8e8eFF,,,,,,,player/Player/R18_P06_01/P006_general_05,,,,T_Dialog_Speaker_P001_1_2,T_Dialog_Dialog_P016_3_16,,
P016_3_17,,,,,,#8e8e8eFF,,P016_000_Shy,,,#FFFFFFFF,,,,,,,player/Player/R18_P16_01/P016_general_04,,,,T_Dialog_Speaker_P009_N_3_2,T_Dialog_Dialog_P016_3_17,,
P016_3_18,,,,,,,,P016_000_Think,,,,,,,,,,,,,,T_Dialog_Speaker_P009_N_3_2,T_Dialog_Dialog_P016_3_18,,
P016_3_19,,,P006_000_Surprise,,,#FFFFFFFF,,,,,#8e8e8eFF,,,,,,,player/Player/R18_P06_01/P006_general_01,,,,T_Dialog_Speaker_P001_1_2,T_Dialog_Dialog_P016_3_12,,
P016_3_20,,,,,,#8e8e8eFF,,P016_000_Happy,,,#FFFFFFFF,,,,,,,player/Player/R18_P16_01/P016_general_05,,,,T_Dialog_Speaker_P009_N_3_2,T_Dialog_Dialog_P016_3_20,,
P016_3_21,,,P006_000,,,#FFFFFFFF,,,,,#8e8e8eFF,,,,,,,player/Player/R18_P06_01/P006_general_04,,,,T_Dialog_Speaker_P001_1_2,T_Dialog_Dialog_P016_3_21,,
P016_3_22,,,,,,#8e8e8eFF,,P016_000_Laugh,,,#FFFFFFFF,,,,,,,player/Player/R18_P16_01/P016_general_04,,,,T_Dialog_Speaker_P009_N_3_2,T_Dialog_Dialog_P016_3_22,,
P016_3_23,,,P006_000_Laugh,,,#FFFFFFFF,,,,,#8e8e8eFF,,,,,,,player/Player/R18_P06_01/P006_Guide_01,,,,T_Dialog_Speaker_P001_1_2,T_Dialog_Dialog_P016_3_23,,
P016_3_24,,,no,,,,,no,,,,,,,,,,,BGM00,Icon/Images01_BG/BG_Black,,,T_Dialog_Speaker_P001_1_3,,
P016_3_25,,,P000_001,,,#FFFFFFFF,,P016_000_Shy,,,#8e8e8eFF,,,,,,,,BGM03,Icon/Images01_BG/S004,,T_Dialog_Speaker_P001_1_5,T_Dialog_Dialog_P016_3_25,,
P016_3_26,,,,,,#8e8e8eFF,,,,,#FFFFFFFF,,,,,,,player/Player/R18_P16_01/P016_general_04,,,,T_Dialog_Speaker_P009_N_3_2,T_Dialog_Dialog_P016_3_26,,
P016_3_27,,,,,,#FFFFFFFF,,,,,#8e8e8eFF,,,,,,,,,,,T_Dialog_Speaker_P001_1_5,T_Dialog_Dialog_P016_3_27,,
P016_3_28,,,,,,#8e8e8eFF,,P016_000_Happy,,,#FFFFFFFF,,,,,,,player/Player/R18_P16_01/P016_general_04,,,,T_Dialog_Speaker_P009_N_3_2,T_Dialog_Dialog_P016_3_28,,
P016_3_29,,,,,,#FFFFFFFF,,,,,#8e8e8eFF,,,,,,,,,,,T_Dialog_Speaker_P001_1_5,T_Dialog_Dialog_P016_3_29,,
P016_3_30,,,,,,#8e8e8eFF,,P016_000_Nervous,,,#FFFFFFFF,,,,,,,player/Player/R18_P16_01/P016_general_09,,,,T_Dialog_Speaker_P009_N_3_2,T_Dialog_Dialog_P016_3_30,,
P016_3_31,,,,,,#FFFFFFFF,,,,,#8e8e8eFF,,,,,,,,,,,T_Dialog_Speaker_P001_1_5,T_Dialog_Dialog_P016_3_31,,
P016_3_32,,,,,,#8e8e8eFF,,P016_000_Lovely,,,#FFFFFFFF,,,,,,,player/Player/R18_P16_01/P016_general_02,,,,T_Dialog_Speaker_P009_N_3_2,T_Dialog_Dialog_P016_3_32,,
P016_3_33,,,,,,#FFFFFFFF,,no,,,#8e8e8eFF,,P016_000_Lovely,sright-normal,,#8e8e8eFF,,,,,,T_Dialog_Speaker_P001_1_5,T_Dialog_Dialog_P016_3_33,,
P016_3_34,,,,,,#8e8e8eFF,,,,,,,,,,#FFFFFFFF,,player/Player/R18_P16_01/P016_general_11,,,,T_Dialog_Speaker_P009_N_3_2,T_Dialog_Dialog_P016_3_34,,
P016_3_35,,,,,,#FFFFFFFF,,,,,,,,,,#8e8e8eFF,,,,,,T_Dialog_Speaker_P001_1_5,T_Dialog_Dialog_P016_3_35,,
P016_3_36,,,,,,#8e8e8eFF,,,,,,,P016_000_Happy,,,#FFFFFFFF,,player/Player/R18_P16_01/P016_general_04,,,,T_Dialog_Speaker_P009_N_3_2,T_Dialog_Dialog_P016_3_36,,
P016_3_37,,,,,,,,,,,,,P016_000_Lovely,,,,,player/Player/R18_P16_01/P016_general_09,,,,T_Dialog_Speaker_P009_N_3_2,T_Dialog_Dialog_P016_3_37,,
P016_3_38,,,,,,#FFFFFFFF,,,,,,,,,,#8e8e8eFF,,,,,,T_Dialog_Speaker_P001_1_5,T_Dialog_Dialog_P016_3_38,,
P016_4_01,P016_4,,,,,,,,,,,,P000_001,,,#FFFFFFFF,,,LOVE_SPLASH,Icon/Images01_BG/S007,,T_Dialog_Speaker_P001_1_5,T_Dialog_Dialog_P016_4_01,,
P016_4_02,,,P006_000_Hate,left,,#FFFFFFFF,,,,,,,no,,,#8e8e8eFF,,player/Player/R18_P06_01/P006_Dead_01,,,,T_Dialog_Speaker_P001_1_2,T_Dialog_Dialog_P016_4_02,,
P016_4_03,,,,,,#8e8e8eFF,,P016_000_Happy,bottom,,#FFFFFFFF,,,,,,,player/Player/R18_P16_01/P016_general_04,,,,T_Dialog_Speaker_P009_N_3_2,T_Dialog_Dialog_P016_4_03,,
P016_4_04,,,P006_000_Laugh,,,#FFFFFFFF,,,,,#8e8e8eFF,,,,,,,player/Player/R18_P06_01/P006_Gift_02,,,,T_Dialog_Speaker_P001_1_2,T_Dialog_Dialog_P016_4_04,,
P016_4_05,,,,,,#8e8e8eFF,,P016_000_Shy,,,#FFFFFFFF,,,,,,,player/Player/R18_P16_01/P016_general_05,,,,T_Dialog_Speaker_P009_N_3_2,T_Dialog_Dialog_P016_4_05,,
P016_4_06,,,P006_000_Surprise,shake,,#FFFFFFFF,,,,,#8e8e8eFF,,,,,,,player/Player/R18_P06_01/P006_Overhit_01,,,,T_Dialog_Speaker_P001_1_2,T_Dialog_Dialog_P016_4_06,,
P016_4_07,,,,,,#8e8e8eFF,,P016_000_Happy,,,#FFFFFFFF,,,,,,,player/Player/R18_P16_01/P016_general_04,,,,T_Dialog_Speaker_P009_N_3_2,T_Dialog_Dialog_P016_4_07,,
P016_4_08,,,P006_000_Shy,,,#FFFFFFFF,,,,,#8e8e8eFF,,,,,,,player/Player/R18_P06_01/P006_Dead_03,,,,T_Dialog_Speaker_P001_1_2,T_Dialog_Dialog_P016_4_08,,
P016_4_09,,,,,,#8e8e8eFF,,,,,#FFFFFFFF,,,,,,,player/Player/R18_P16_01/P016_general_10,,,,T_Dialog_Speaker_P009_N_3_2,T_Dialog_Dialog_P016_4_09,,
P016_4_10,,,P006_000,,,#FFFFFFFF,,,,,#8e8e8eFF,,,,,,,player/Player/R18_P06_01/P006_Gift_02,,,,T_Dialog_Speaker_P001_1_2,T_Dialog_Dialog_P016_4_10,,
P016_4_11,,,,,,#8e8e8eFF,,,,,#FFFFFFFF,,,,,,,player/Player/R18_P16_01/P016_general_04,,,,T_Dialog_Speaker_P009_N_3_2,T_Dialog_Dialog_P016_4_11,,
P016_4_12,,,no,,,,,no,,,#8e8e8eFF,,P000_001,right,,#FFFFFFFF,,,,,,T_Dialog_Speaker_P001_1_5,T_Dialog_Dialog_P016_4_12,,
P016_4_13,,,P006_000_Laugh,,,#FFFFFFFF,,P016_000,,,#8e8e8eFF,,no,,,#8e8e8eFF,,player/Player/R18_P06_01/P006_Guide_03,,,,T_Dialog_Speaker_P001_1_2,T_Dialog_Dialog_P016_4_13,,
P016_4_14,,,,,,#8e8e8eFF,,P016_000_Happy,,,#FFFFFFFF,,,,,,,player/Player/R18_P16_01/P016_general_05,,,,T_Dialog_Speaker_P009_N_3_2,T_Dialog_Dialog_P016_4_14,,
P016_4_15,,,no,,,,,no,,,,,P000_001,,,#FFFFFFFF,,,BGM00,,,T_Dialog_Speaker_P001_1_5,T_Dialog_Dialog_P016_4_15,,
P016_4_16,,,P016_000_Lovely,sleft-normal,,#FFFFFFFF,,,,,,,,,,#8e8e8eFF,,player/Player/R18_P16_01/P016_general_04,,,,T_Dialog_Speaker_P009_N_3_2,T_Dialog_Dialog_P013_1_20,,
P016_4_17,,,,,,#8e8e8eFF,,,,,,,,,,#FFFFFFFF,,,,,,T_Dialog_Speaker_P001_1_5,T_Dialog_Dialog_P016_4_17,,
P016_4_18,,,,,,#FFFFFFFF,,,,,,,,,,#8e8e8eFF,,player/Player/R18_P16_01/P016_general_11,BGM02,,,T_Dialog_Speaker_P009_N_3_2,T_Dialog_Dialog_P016_4_18,,
P016_4_19,,,,,,#8e8e8eFF,,,,,,,,,,#FFFFFFFF,,,,,,T_Dialog_Speaker_P001_1_5,T_Dialog_Dialog_P016_4_19,,
P016_4_20,,,P016_000_Shy,,,#FFFFFFFF,,,,,,,,,,#8e8e8eFF,,player/Player/R18_P16_01/P016_general_08,,,,T_Dialog_Speaker_P009_N_3_2,T_Dialog_Dialog_P016_4_20,,
P016_4_21,,,,,,#8e8e8eFF,,,,,,,,,,#FFFFFFFF,,,,,,T_Dialog_Speaker_P001_1_5,T_Dialog_Dialog_P016_4_21,,
P016_4_22,,,P016_000_Think,,,#FFFFFFFF,,,,,,,,,,#8e8e8eFF,,player/Player/R18_P16_01/P016_general_07,,,,T_Dialog_Speaker_P009_N_3_2,T_Dialog_Dialog_P016_4_22,,
P016_4_23,,,,,,#8e8e8eFF,,,,,,,,,,#FFFFFFFF,,,,,,T_Dialog_Speaker_P001_1_5,T_Dialog_Dialog_P016_4_23,,
P016_4_24,,,P016_000_Shy,,,#FFFFFFFF,,,,,,,,,,#8e8e8eFF,,player/Player/R18_P16_01/P016_story_09,,,,T_Dialog_Speaker_P009_N_3_2,T_Dialog_Dialog_P016_4_24,,
P016_4_25,,,,,,,,,,,,,,,,,,,,,,T_Dialog_Speaker_P009_N_3_2,T_Dialog_Dialog_P016_4_25,,
P016_4_26,,,,,,#8e8e8eFF,,,,,,,,,,#FFFFFFFF,,,,,,T_Dialog_Speaker_P001_1_5,T_Dialog_Dialog_P016_4_26,,
P016_4_27,,,P016_000_Laugh,,,#FFFFFFFF,,,,,,,,,,#8e8e8eFF,,player/Player/R18_P16_01/P016_general_04,,,,T_Dialog_Speaker_P009_N_3_2,T_Dialog_Dialog_P016_4_27,,
P016_4_28,,,P016_000_Lovely,,,,,,,,,,,,,,,player/Player/R18_P16_01/P016_general_01,,,,T_Dialog_Speaker_P009_N_3_2,T_Dialog_Dialog_P016_4_28,,
P016_4_29,,,,,,#8e8e8eFF,,,,,,,,down,,#FFFFFFFF,,,,,,T_Dialog_Speaker_P001_1_5,T_Dialog_Dialog_P016_4_29,,
P016_4_30,,,no,,,,,,,,,,P016_000_Lovely,normal,,,,player/Player/R18_P16_01/P016_general_04,,,,T_Dialog_Speaker_P009_N_3_2,T_Dialog_Dialog_P016_4_30,,
P016_4_31,,,,,,,,,,,,,,,,,,player/Player/R18_P16_01/P016_general_05,,,,T_Dialog_Speaker_P009_N_3_2,T_Dialog_Dialog_P016_4_31,,
P016_h1_1,P016_h1,1,,,,,,,,,,,,,,,,,BGM00,Icon/Images03_HCG_act/P016_CG01_1Loop,,,T_Dialog_Speaker_P001_1_3,,
P016_h1_2,,1,,,,,,,,,,,,,,,,,,Icon/Images03_HCG_act/P016_CG01_1Loop_1,,,T_Dialog_Speaker_P001_1_3,,
P016_h1_3,,1,,,,,,,,,,,,,,,,,,Icon/Images03_HCG_act/P016_CG01_2Finish,,,T_Dialog_Speaker_P001_1_3,,
P016_h2_1,P016_h2,1,,,,,,,,,,,,,,,,,BGM00,Icon/Images03_HCG_act/P016_CG02_1Loop,,,T_Dialog_Speaker_P001_1_3,,
P016_h2_2,,1,,,,,,,,,,,,,,,,,,Icon/Images03_HCG_act/P016_CG02_1Loop_1,,,T_Dialog_Speaker_P001_1_3,,
P016_h2_3,,1,,,,,,,,,,,,,,,,,,Icon/Images03_HCG_act/P016_CG02_2Finish,,,T_Dialog_Speaker_P001_1_3,,
P016_N_1_1,P016_N_1,,,,,,,,,,,,P000_001,,,,,,BGM03,Icon/Images01_BG/S004,,T_Dialog_Speaker_P001_1_5,T_Dialog_Dialog_P016_N_1_1,,
P016_N_1_2,,,,,,,,,,,,,,,,,,,,,,T_Dialog_Speaker_P001_1_5,T_Dialog_Dialog_P016_N_1_2,,
P016_N_1_3,,,,,,,,,,,,,P006_000_Lovely,,,,,,,,,T_Dialog_Speaker_P001_1_2,T_Dialog_Dialog_P016_N_1_3,,
P016_N_1_4,,,,,,,,,,,,,,,,#8e8e8eFF,,,,,,T_Dialog_Speaker_P001_1_5,T_Dialog_Dialog_P016_N_1_4,,
P016_N_1_5,,,,,,,,,,,,,P006_000_Surprise,,,#FFFFFFFF,,player/Player/R18_P06_01/P006_general_06,,,,T_Dialog_Speaker_P001_1_2,T_Dialog_Dialog_P016_N_1_5,,
P016_N_1_6,,,,,,,,,,,,,,,,#8e8e8eFF,,,,,,T_Dialog_Speaker_P001_1_5,T_Dialog_Dialog_P016_N_1_6,,
P016_N_1_7,,,,,,,,,,,,,no,,,,,,,Icon/Images01_BG/BG_Black,,,T_Dialog_Speaker_P001_1_3,,
P016_N_1_8,,,,,,,,,,,,,P006_000_Laugh,,,#FFFFFFFF,,player/Player/R18_P06_01/P006_general_04,,Icon/Images01_BG/S014,,T_Dialog_Speaker_P001_1_2,T_Dialog_Dialog_P016_N_1_8,,
P016_N_1_9,,,,,,,,,,,,,P006_000_Normal,,,,,,,,,T_Dialog_Speaker_P001_1_2,T_Dialog_Dialog_P016_N_1_9,,
P016_N_1_10,,,,,,,,,,,,,no,,,,,,,Icon/Images01_BG/BG_Black,,,T_Dialog_Speaker_P001_1_3,,
P016_N_1_11,,,P009_000_Shy,shake,,,,,,,,,,,,,,player/Player/R18_P09_01/P009_Story_01,bgm_scene_10,Icon/Images01_BG/S001,,T_Dialog_Speaker_P002_N_1_23,T_Dialog_Dialog_P016_N_1_11,,
P016_N_1_12,,,,,,#8e8e8eFF,,P012_000_Normal,,,,,,,,,,player/Player/R18_P12_01/P012_general_07,,,,T_Dialog_Speaker_P009_N_3_6,T_Dialog_Dialog_P016_N_1_12,,
P016_N_1_13,,,P016_000_Laugh,,,#FFFFFFFF,,,,,#8e8e8eFF,,,,,,,player/Player/R18_P16_01/P016_general_04,,,,T_Dialog_Speaker_P009_N_3_2,T_Dialog_Dialog_P016_N_1_13,,
P016_N_1_14,,,,,,#8e8e8eFF,,,,,,,,,,,,,,,,,T_Dialog_Dialog_P016_N_1_14,,
P016_N_1_15,,,,,,,,P006_000_Surprise,,,#FFFFFFFF,,,,,,,,,,,T_Dialog_Speaker_P001_1_2,T_Dialog_Dialog_P016_N_1_15,,
P016_N_1_16,,,,,,#FFFFFFFF,,,,,#8e8e8eFF,,,,,,,,,,,T_Dialog_Speaker_P009_N_3_2,T_Dialog_Dialog_P016_N_1_16,,
P016_N_1_17,,,,,,#8e8e8eFF,,P006_000_Hate,,,#FFFFFFFF,,,,,,,player/Player/R18_P06_01/P006_general_05,,,,T_Dialog_Speaker_P001_1_2,T_Dialog_Dialog_P016_N_1_17,,
P016_N_1_18,,,P016_000_Surprise,,,#FFFFFFFF,,,,,#8e8e8eFF,,,,,,,player/Player/R18_P16_01/P016_general_09,,,,T_Dialog_Speaker_P009_N_3_2,T_Dialog_Dialog_P016_N_1_18,,
P016_N_1_19,,,,,,#8e8e8eFF,,P006_000_Shy,,,#FFFFFFFF,,,,,,,player/Player/R18_P06_01/P006_Hit_01,,,,T_Dialog_Speaker_P001_1_2,T_Dialog_Dialog_P016_N_1_19,,
P016_N_1_20,,,P016_000_Happy,,,#FFFFFFFF,,,,,#8e8e8eFF,,,,,,,player/Player/R18_P16_01/P016_general_05,,,,T_Dialog_Speaker_P009_N_3_2,T_Dialog_Dialog_P001_N_2_4,,
P016_N_1_21,,,no,,,,,no,,,,,,,,,,,,,,,T_Dialog_Dialog_P016_N_1_21,,
P016_N_1_22,,,,,,,,,,,,,P001_000_Normal,,,,,player/Player/R18_P01_01/P001_general_04,,,,T_Dialog_Speaker_P001_1_14,T_Dialog_Dialog_P016_N_1_22,,
P016_N_2_1,P016_N_2,,,,,,,,,,,,P016_000_Think,,,,,player/Player/R18_P16_01/P016_general_07,bgm_scene_10,Icon/Images01_BG/S001,,T_Dialog_Speaker_P009_N_3_2,T_Dialog_Dialog_P016_N_2_1,,
P016_N_2_2,,,,,,,,,,,,,P016_000_Happy,,,,,player/Player/R18_P16_01/P016_general_10,,,,T_Dialog_Speaker_P009_N_3_2,T_Dialog_Dialog_P016_N_2_2,,
P016_N_2_3,,,,,,,,,,,,,no,,,,,,,Icon/Images01_BG/BG_Black,,,T_Dialog_Speaker_P001_1_3,,
P016_N_2_4,,,,,,,,,,,,,P016_000_Tired,,,,,player/Player/R18_P16_01/P016_general_08,,Icon/Images01_BG/bg018b,,T_Dialog_Speaker_P009_N_3_2,T_Dialog_Dialog_P016_N_2_4,,
P016_N_2_5,,,,,,,,,,,,,,,,,,,,,,,T_Dialog_Dialog_P016_N_2_5,,
P016_N_2_6,,,,,,,,,,,,,P016_000_Laugh,,,,,player/Player/R18_P16_01/P016_general_12,,,,T_Dialog_Speaker_P009_N_3_2,T_Dialog_Dialog_P016_N_2_6,,
P016_N_2_7,,,,,,,,,,,,,no,,,,,,,Icon/Images01_BG/BG_Black,,,T_Dialog_Dialog_P016_N_2_7,,
P016_N_2_8,,,,,,,,,,,,,P016_000_Surprise,shake,,,,player/Player/R18_P16_01/P016_general_09-gun_Impact,BGM03,Icon/Images01_BG/S001,,T_Dialog_Speaker_P009_N_3_2,T_Dialog_Dialog_P016_N_2_8,,
P016_N_2_9,,,,,,,,,,,,,,,,#8e8e8eFF,,,,,,T_Dialog_Speaker_P007_2_2,T_Dialog_Dialog_P016_N_2_9,,
P016_N_2_10,,,,,,,,,,,,,,,,#FFFFFFFF,,,,,,,T_Dialog_Dialog_P016_N_2_10,,
P016_N_2_11,,,,,,,,,,,,,,,,,,,,,,T_Dialog_Speaker_P009_N_3_2,T_Dialog_Dialog_P016_N_2_11,,
P016_N_2_12,,,P003_000_Normal,,,,,,,,,,no,,,,,player/Player/R18_P03_01/P003_general_04,,,,T_Dialog_Speaker_P002_N_2_16,T_Dialog_Dialog_P016_N_2_12,,
P016_N_2_13,,,,,,#8e8e8eFF,,P001_000_Normal,,,,,,,,,,,,,,T_Dialog_Speaker_P001_1_14,T_Dialog_Dialog_P016_N_2_13,,
P016_N_2_14,,,P009_000_Normal,,,#8e8e8eFF,,P006_000_Normal,,,,,,,,,,player/Player/R18_P06_01/P006_general_04,,,,T_Dialog_Speaker_P001_1_2,T_Dialog_Dialog_P016_N_2_14,,
P016_N_2_15,,,,,,#FFFFFFFF,,,,,,,,,,,,,,,,,T_Dialog_Dialog_P016_N_2_15,,
P016_N_2_16,,,P009_000_Surprise,,,#8e8e8eFF,,P006_000_Surprise,,,#FFFFFFFF,,,,,,,player/Player/R18_P06_01/P006_general_06,,,,T_Dialog_Speaker_P001_1_2,T_Dialog_Dialog_P016_N_2_16,,
P016_N_2_17,,,no,,,,,no,,,,,P016_000_Shy,,,,,player/Player/R18_P16_01/P016_Hit_02,,,,T_Dialog_Speaker_P009_N_3_2,T_Dialog_Dialog_P016_N_2_17,,
P016_N_2_18,,,P002_000_Normal,,,#FFFFFFFF,,,,,,,no,,,,,player/Player/R18_P02_01/P002_general_04,,,,T_Dialog_Speaker_P001_1_1,T_Dialog_Dialog_P016_N_2_18,,
P016_N_2_19,,,,,,#8e8e8eFF,,P008_000_Laugh,,,#FFFFFFFF,,,,,,,player/Player/R18_P08_01/P008_general_03,,,,T_Dialog_Speaker_P001_3_9,T_Dialog_Dialog_P016_N_2_19,,
P016_N_2_20,,,,,,,,,,,#8e8e8eFF,,,,,,,,,,,,T_Dialog_Dialog_P016_N_2_20,,
P016_N_2_21,,,no,,,,,no,,,,,P016_000_Shy,,,,,player/Player/R18_P16_01/P016_general_14,,,,T_Dialog_Speaker_P009_N_3_2,T_Dialog_Dialog_P016_N_2_21,,
P016_N_2_22,,,,,,,,,,,,,no,,,,,,,Icon/Images01_BG/BG_Black,,,T_Dialog_Speaker_P001_1_3,,
P016_N_2_23,,,,,,,,,,,,,P016_000_Happy,,,,,player/Player/R18_P16_01/P016_general_04,BGM00,,,T_Dialog_Speaker_P009_N_3_2,T_Dialog_Dialog_P016_N_2_23,,
P016_N_2_24,,,,,,,,,,,,,P016_000_Lovely,,,,,,,,,T_Dialog_Speaker_P009_N_3_2,T_Dialog_Dialog_P016_N_2_24,,
P017_1_1,P017_1,,P007_000_BlackSerious,,,#FFFFFFFF,,P016_000_Nervous,,,#8e8e8eFF,,P004_000_BlackSerious,,,#8e8e8eFF,,player/Player/R18_P07_01/P007_general_06,bgm_scene_04,Icon/Images01_BG/BG_Black,,T_Dialog_Speaker_P001_3_3,T_Dialog_Dialog_P017_1_1,,
P017_1_2,,,,,,#8e8e8eFF,,,,,#FFFFFFFF,,,,,,,player/Player/R18_P16_01/P016_general_08,,,,T_Dialog_Speaker_P009_N_3_2,T_Dialog_Dialog_P013_1_20,,
P017_1_3,,,,,,#FFFFFFFF,,,,,#8e8e8eFF,,,,,,,player/Player/R18_P07_01/P007_general_02,,,,T_Dialog_Speaker_P001_3_3,T_Dialog_Dialog_P017_1_3,,
P017_1_4,,,,,,,,,,,,,,,,,,,,,,T_Dialog_Speaker_P001_3_3,T_Dialog_Dialog_P017_1_4,,
P017_1_5,,,,,,,,,,,,,,,,,,,,,,T_Dialog_Speaker_P001_3_3,T_Dialog_Dialog_P017_1_5,,
P017_1_6,,,,,,,,,,,,,,,,,,player/Player/R18_P07_01/P007_Hit_01,,,,T_Dialog_Speaker_P001_3_3,T_Dialog_Dialog_P017_1_6,,
P017_1_7,,,,,,#8e8e8eFF,,,,,,,,,,#FFFFFFFF,,player/Player/R18_P04_01/P004_general_03,,,,T_Dialog_Speaker_P004_1_1,T_Dialog_Dialog_P017_1_7,,
P017_1_8,,,,,,#FFFFFFFF,,,,,,,,,,#8e8e8eFF,,player/Player/R18_P07_01/P007_general_06,,,,T_Dialog_Speaker_P001_3_3,T_Dialog_Dialog_P017_1_8,,
P017_1_9,,,,,,,,,,,,,,,,,,,,,,T_Dialog_Speaker_P001_3_3,T_Dialog_Dialog_P017_1_9,,
P017_1_10,,,,,,,,,,,,,,,,,,player/Player/R18_P07_01/P007_Hit_01,,,,T_Dialog_Speaker_P001_3_3,T_Dialog_Dialog_P017_1_10,,
P017_1_11,,,,,,#8e8e8eFF,,,,,,,,,,#FFFFFFFF,,player/Player/R18_P04_01/P004_Kill_02,,,,T_Dialog_Speaker_P004_1_1,T_Dialog_Dialog_P017_1_11,,
P017_1_12,,,,,,,,,,,#FFFFFFFF,,,,,#8e8e8eFF,,,,,,T_Dialog_Speaker_P009_N_3_2,T_Dialog_Dialog_P017_1_12,,
P017_1_13,,,,,,#FFFFFFFF,,,,,#8e8e8eFF,,,,,,,,,,,T_Dialog_Speaker_P001_3_3,T_Dialog_Dialog_P017_1_13,,
P017_1_14,,,,,,#8e8e8eFF,,,,,#FFFFFFFF,,,,,,,player/Player/R18_P16_01/P016_general_09,,,,T_Dialog_Speaker_P009_N_3_2,T_Dialog_Dialog_P017_1_14,,
P017_1_15,,,,,,#FFFFFFFF,,,,,#8e8e8eFF,,,,,,,,,,,T_Dialog_Speaker_P001_3_3,T_Dialog_Dialog_P017_1_15,,
